954,17.8
331,61.0
731,7.041666666666667
604,34.2
848,84.0
15,88.0
341,85.0
296,87.0
400,86.0
238,92.5
327,89.5
644,89.5
500,86.0
471,85.5
37,120.5
555,86.5
954,78.0
423,90.0
981,54.0
704,88.5
363,88.0
793,88.5
287,61.333333333333336
946,79.0
617,83.5
737,82.0
62,125.5
380,87.0
506,85.5
133,100.0
787,42.25
731,85.5
584,56.666666666666664
747,82.0
759,54.0
982,103.0
281,93.5
325,97.0
786,65.33333333333333
65,126.0
388,62.333333333333336
443,104.5
12,100.66666666666667
870,91.0
291,62.0
289,97.5
9,110.66666666666667
33,80.66666666666667
727,90.5
98,71.33333333333333
174,66.66666666666667
38,110.5
757,88.0
208,94.5
303,61.666666666666664
342,63.333333333333336
401,92.5
256,93.0
766,86.0
115,97.5
539,57.333333333333336
46,108.0
488,58.0
715,80.5
281,89.5
798,82.0
594,56.0
339,61.333333333333336
831,78.5
799,78.5
764,81.5
238,59.0
316,87.5
845,164.0
636,85.0
379,85.5
367,57.333333333333336
758,81.5
993,60.5
440,58.5
349,109.5
667,62.0
915,63.333333333333336
586,57.333333333333336
974,54.666666666666664
657,101.5
679,93.0
977,84.0
38,121.5
488,46.0
732,65.66666666666667
856,90.5
777,81.5
48,115.0
395,60.0
655,57.0
25,96.0
977,58.666666666666664
58,107.0
25,139.5
634,80.66666666666667
99,110.0
216,47.0
257,45.5
753,58.0
875,54.0
184,98.5
464,91.0
175,97.5
798,86.5
838,81.0
751,56.333333333333336
309,48.75
17,130.0
868,83.0
539,74.33333333333333
326,71.0
647,82.5
656,88.0
229,61.333333333333336
32,118.0
985,66.0
618,82.0
36,121.5
165,76.33333333333333
4,193.0
456,74.0
217,63.666666666666664
494,84.5
986,54.0
580,56.25
784,82.5
34,115.5
761,32.5
405,56.666666666666664
402,98.5
928,84.5
624,85.0
615,56.0
948,89.0
915,66.33333333333333
444,109.5
603,101.5
863,50.5
515,95.5
563,91.5
466,95.0
291,63.333333333333336
430,85.0
730,81.5
289,101.5
272,117.5
846,82.0
464,92.0
45,62.0
328,99.5
103,108.0
824,59.666666666666664
255,97.5
136,99.0
270,65.33333333333333
694,66.0
879,51.666666666666664
294,110.0
642,40.5
225,94.5
804,79.5
317,88.0
9,151.0
439,89.0
155,96.5
942,79.0
622,88.0
971,63.0
216,67.0
257,62.333333333333336
237,61.0
793,57.666666666666664
742,95.0
694,67.66666666666667
46,120.0
719,71.66666666666667
482,64.66666666666667
246,99.0
631,74.66666666666667
970,66.66666666666667
413,64.0
363,61.333333333333336
639,83.5
165,95.0
301,88.0
376,87.5
195,114.0
392,111.5
595,56.333333333333336
504,52.25
62,89.33333333333333
115,114.0
470,58.333333333333336
637,57.0
177,90.0
107,105.0
297,119.0
330,74.0
782,68.66666666666667
112,119.0
786,69.33333333333333
151,99.5
574,85.5
917,56.0
330,88.5
39,73.66666666666667
984,55.0
518,57.333333333333336
385,58.666666666666664
461,85.0
355,62.666666666666664
801,79.5
623,56.666666666666664
893,60.666666666666664
243,105.5
242,90.0
123,69.0
302,93.0
374,88.0
92,117.5
319,81.0
753,47.5
619,56.0
957,80.5
369,91.0
406,88.0
387,93.0
889,81.0
871,83.0
536,85.5
459,87.5
278,91.5
553,85.5
577,83.5
736,80.5
401,86.5
889,87.5
810,84.5
945,52.333333333333336
170,102.5
982,53.666666666666664
98,71.33333333333333
576,99.5
181,76.66666666666667
573,99.5
636,65.33333333333333
564,94.5
830,53.0
991,71.0
475,75.0
977,61.333333333333336
930,66.66666666666667
669,88.0
603,65.0
254,94.5
868,57.333333333333336
916,82.5
376,60.0
725,90.0
464,73.66666666666667
210,85.66666666666667
154,49.2
553,87.0
346,91.5
15,106.33333333333333
191,65.0
164,97.0
784,83.0
552,83.5
547,86.0
420,58.666666666666664
999,56.333333333333336
878,57.0
151,65.66666666666667
432,61.333333333333336
906,79.0
807,86.0
386,89.0
406,88.5
123,95.5
445,88.5
164,65.66666666666667
142,64.66666666666667
35,77.0
895,83.5
865,82.0
94,101.5
65,72.0
216,96.0
517,91.5
963,80.5
107,83.66666666666667
132,72.0
314,90.5
41,111.0
816,84.5
716,84.0
621,57.0
146,99.0
138,66.33333333333333
82,70.33333333333333
120,95.5
354,85.5
810,84.5
249,61.666666666666664
851,81.5
931,57.0
596,107.0
846,76.33333333333333
476,95.5
731,59.5
239,81.0
149,106.0
328,92.5
193,66.0
603,85.0
476,91.0
877,64.0
768,72.33333333333333
905,102.5
387,100.5
751,59.666666666666664
653,63.333333333333336
892,91.0
210,71.0
979,57.333333333333336
186,101.5
852,91.5
457,102.0
294,58.0
776,77.33333333333333
274,90.5
32,62.75
796,85.0
376,59.0
90,97.5
592,84.0
641,90.0
936,78.5
813,82.5
292,48.25
748,56.333333333333336
404,88.0
250,61.333333333333336
695,57.333333333333336
956,80.5
398,89.5
889,52.333333333333336
593,55.333333333333336
615,56.0
919,86.0
725,54.0
301,95.5
925,80.0
323,90.0
47,107.0
802,55.333333333333336
536,91.5
59,102.5
273,60.333333333333336
682,88.5
989,76.5
400,89.0
701,55.0
704,56.0
441,62.0
152,96.0
186,116.5
759,65.66666666666667
449,60.333333333333336
789,53.0
705,81.0
294,90.0
796,80.0
352,87.5
970,80.0
701,86.0
896,79.0
380,90.0
727,83.5
128,66.66666666666667
676,79.5
124,96.5
234,70.0
73,115.0
293,97.5
134,68.33333333333333
362,94.0
259,60.333333333333336
909,82.0
716,81.5
378,62.0
170,96.5
41,109.0
427,88.5
306,92.0
165,98.0
849,85.0
568,57.666666666666664
75,68.0
13,136.0
980,166.0
730,56.666666666666664
448,117.5
972,65.33333333333333
980,56.333333333333336
532,65.0
33,136.0
923,55.666666666666664
850,87.5
775,66.0
845,49.75
568,109.0
442,78.0
973,52.0
932,52.75
805,17.0
316,89.0
488,91.5
31,86.0
814,105.5
27,150.5
827,70.66666666666667
767,58.333333333333336
25,98.0
448,87.0
340,89.5
590,89.5
628,100.0
445,72.0
991,89.5
576,59.333333333333336
738,99.5
106,72.33333333333333
545,69.66666666666667
692,97.0
214,128.5
129,81.33333333333333
766,88.0
885,87.5
334,52.0
923,66.0
281,64.66666666666667
396,58.666666666666664
435,88.5
561,62.0
764,49.0
824,56.333333333333336
268,61.0
180,99.5
608,57.666666666666664
104,69.33333333333333
391,59.0
815,104.0
694,54.5
84,72.66666666666667
609,87.0
220,91.0
777,76.33333333333333
530,110.5
908,49.75
147,72.0
274,62.333333333333336
773,56.666666666666664
712,84.5
830,92.0
707,58.0
756,86.0
101,100.5
985,55.666666666666664
829,67.0
935,64.33333333333333
447,61.666666666666664
765,55.666666666666664
435,89.5
645,52.25
60,112.5
157,127.5
579,97.0
294,108.0
875,63.666666666666664
447,63.333333333333336
856,83.0
306,117.5
19,115.0
190,68.0
342,92.0
498,91.0
655,56.0
403,89.5
497,89.5
15,140.0
451,62.0
233,92.5
942,56.333333333333336
838,94.5
28,83.66666666666667
918,85.5
991,82.5
265,95.0
149,79.66666666666667
796,87.0
190,55.5
240,94.5
394,88.0
907,85.5
497,109.5
551,99.0
237,77.33333333333333
643,100.0
318,73.0
730,96.5
448,95.5
354,96.0
418,212.0
700,64.0
70,68.0
476,99.5
293,92.5
569,84.0
133,209.0
218,95.5
413,90.5
759,85.0
30,119.0
57,70.66666666666667
686,84.0
191,98.0
253,74.33333333333333
987,69.33333333333333
413,103.0
10,109.33333333333333
922,92.0
745,87.5
594,38.8
550,66.0
468,108.5
175,63.0
